start,start_lat,start_lng,end,end_lat,end_lng,start_type,end_type,type,index,success,polyline,distance,duration
hp labs lelouma,11.430577,-12.683847,lab hr kindia,10.047297,-12.860032,prefecture,regional,prefecture_regional,1426,1,{owdAdnllAaRj@}L``@oD`tAbGve@}J`m@nObCaGl|@`{B|fAj{@jdAb}@p[|TjVnI|]tg@tYdZx]bt@tT~q@{Arb@`Wz}AnbAb\bXvLla@_Cf_ArPpl@tQlWxx@xq@tWvVnf@|A``@o@rV|O|Edn@vTxYzk@ve@j\rEv[xRhJt\rPnY|`@`PjVdQz]}Sb]a_@jj@yq@lEijArd@ugBpp@ch@fe@Nfm@lFr{@aGvTaJjZnqAtOx]rv@v^biAnXx`@wYh[ym@bVmCrk@b^xWbpAvdA`]npAqNpe@aS|KkXblAY`GkNla@sOld@~W~E`Z`JpaAOv\xVfc@lo@t_AnQff@v\p\tWne@iLt\wMxRsKpA_Q|a@_Dtg@^h{@na@pJnHxP|a@l}@xh@ng@rMdf@lRbHh^|h@`Tpp@zFb]hVFlYhErd@sEr_@zHrB{InApGhBtd@hSpIdYoCrY~Yvr@tjAvaBhx@zvCrl@`}A{Ihr@tQvh@]n^h`@zs@`OnuAvb@z~@eHz{@~Ivc@cAji@yi@|XwAjw@pOvx@qMt[tPrYdBfg@~D`v@p]rXhd@fd@lZp|@xK`s@qk@Cg^rQca@|Ps^ve@ePfmAkKn^|Qf]vN`Vlc@hn@eEnKjR|_@QfXjPtXjPmYnVhXzXtGJtKva@Jld@z@bo@`Vdl@bRlq@jQjXvb@lAfT|OhQqH~e@wk@r`AzYfO`G`Ri[rYuOn`@vN|d@cHzZvUhF|[x^ht@b[hFbVpPd^ff@jXhMjE`a@jQ|O~]lLpGbh@tUxGfDuKvJ_QnUyGh\pCdRwJrEoP~[zExm@oj@nGa\xQkFni@yUde@o]jx@cXph@ge@fOkZtR}AUkUdQvBpb@i]jXcQ|nBoB|u@jWjm@vItW{WdO|QjoAhm@~_@mPff@xl@x\zPjm@aKdc@mVc@aZzg@{UgJgh@dDa\xFwu@|fA{y@bU_FNg[qFuXm]mh@{T{k@x@oj@`Qq\dQ}Bzq@uJ`WiO~Ye|@vy@ue@|D_Th]kOll@y\hg@_Qh_@eBpcBaKxm@eLpd@ob@~z@eIxb@u]zcAk\`CyJ~q@tJrX}Lrn@qDhw@xYdo@eXjVaXxr@]jl@oPh_@oPxCy`@vDux@l[y^pOiEva@mQfYcPgW{JbEcVhLiH`qAa\~_@yRlf@gN`bAm\ho@JbjCe]~v@gi@fsByg@laAgQvVgW|Hka@|Oq^`]{KlaAiHnhC_Ojg@_H~]oq@r`@oK`x@iY`U~JdShK`ItAzTzCnz@`^nMfBhw@eI~}@|\jFxBlYjp@,237955,20872
hp labs lelouma,11.430577,-12.683847,hr lab labe,11.318402,-12285279.0,prefecture,regional,prefecture_regional,1427,0,,,
hp labs lelouma,11.430577,-12.683847,lab hr mamou,10.37594,-1208705.0,prefecture,regional,prefecture_regional,1428,0,,,
hp labs lelouma,11.430577,-12.683847,hr n'zerekore lab,7.7492410000000005,-8.822701,prefecture,regional,prefecture_regional,1429,1,{owdAdnllAx|Aud@dWc|AlpE{J`nDspGvZuoBvgBq[xmCwjCjaBe}BlxAkOvdDuoB~zCk~CgTqyEoEkgCwq@kmAjp@c{Cl`@m~ApaG{dBfiBne@b{F`N`eItPx~I~l@zkOgiEboBi{AvtB}ItbAc`A`zB|\xwC{eB`nFasBrgAuaDlvGow@paBi|AtfAe|@dg@xKptC`JmHmeAt~@od@joBw}Af`CwdChoAoq@vgBfi@z[ycAtqAnJnrAq`@vsAzYvgFxmBj`Bk[oA_j@l`@{TuKkbAbwBo`Ft_Dm_CjgGefFzbCy^xzBsPzz@pOhL_aAzgBseBt|AuqBhmFcgFzvAitD_Oy`@er@mw@va@usBlmAkgBboAq~CtkAkj@b{CorCvgD}iBd~Am]xcAeuBrNa~CafAy~CaG{{DteCarE`mAa_FngBycBir@axEqFmyErdAey@xrCooC~eEu`ItWugBoXwvEgdCu`A}N_~BoBstCfRc`@jwAc`@dlAqqBp_Ae`@noAgm@io@mxF`xAcwBhH}iCzkBo}CcSivAg@mvAwa@qlD}fA{~DczB}bGfMcJ\mAftA_~BuPadD{nA}xD`bAmtGfaE}|CliAqfHkd@ayEpf@ggDsc@{lDwdAuxGixAeyEpFwqAni@wKbnB{w@fm@qo@tt@zNpmDc`DpeE{iBv}DkjAzuAkc@n`@iuBroCsq@~uCyHvzFosAl`M~aAfxCamDpc@mjDhlA{fA|{BsOhvAcnAjqFih@jcGy~CzlCc^dfCiz@jAm}Akv@adH~q@smEdpAepDvh@ihDz|DcxFdnBipDfqBw~DxmCsiBzvD}bCrxDiiF~hE{nC|{GanAzhM_`FlnF{qAnmDs]lpEt@rnJH|tK_a@n~ExiC|UypC}PumDnwBmXzm@}`@qJ{bA|g@krBr|@gcAd~@mdIhpFayHr`@kaDlxB}Zpe@qqDhl@y`DrM{w@nqAyGz~D{fCxrBunBlm@efAjz@pHnhBgr@vsBmdA`t@qkAjyCkwC~x@gh@tpAepFhi@qyBaFmbCrx@eiBluA}cEtTqlEnuAi~BljAgLdm@ctAx|B{g@xiAccCzfG{`AdcDmxAvkDa~B|w@yhCnzAwOnsEqIzVcyDr_@oqBk|A_dDrh@k\|v@mtAbjDiuFxw@wyDntDywBxsGquGfoGsoCtjPwaDnnMs{FzfC{zE~uAbE`TcmAb_AupDhwC{sFrwJkvCbmJsmJljDmuB|zDai@z|BssCbr@ujBvwAo_@~~@hGt~Bv_@,774846,50304
hp labs tougue,11.439689,-11.663432,hr boke lab,10.94,-14.29,prefecture,regional,prefecture_regional,1430,1,{jydAvaefAij@zAwZvc@a_AbfAvF~iAc`@beBtO~cAoUb~@wPrfCmb@btEs\zfAg|@jw@_K`tA`JvxAStpAieApQ}MvWh\p^fVv\z|@xbApf@iA~Ddx@aG`uBq[nkCMfxBhdBne@hyAzn@vwB`|AvoBnXlu@B|Sxg@~aBhtCcdAty@ga@nl@pq@zKzhA|h@duAnw@eoAhlBgg@bmA|Nbx@x[nmBfjAzmArMtqB{Izm@`q@~w@fvAjhBxPriCtdAvpD|AraBf^~h@ha@vqD`YlhC}{AboEccBtlC{KdcDqeAxq@woAYga@d`@u`A~sAsOdl@~g@r_Axl@t~Ciu@`yAcRhi@hw@hXzbAzfBmC|XfUdo@dc@rvA_}@reBn_@`tAdg@xaAjrAdaCn\zdAdbAtjAtM~`@md@`Gud@lBo_@~ZyEfhA_aBjtCnwA~tBrhAdlCb^twDqBpr@_WtFdHflA`iBbeAp\pv@njAbhAug@pcBzNnt@uQtpBjV`dAtFjg@aIhn@|`BrbC|sA~bAh}@tp@zoA{_A~l@orCjNgr@lmA}_ApzAlMhs@{Tbl@zkBtnBxy@|k@_Glw@y~@pl@lU`TdcAry@dr@bqAiCty@mn@jpAmEx\o^fv@`OnQz|@r@f{@fjArcCzbAj|Aq`@ph@ma@dr@zAbm@jeAlzAx~Cv}FtpBiBbJlq@p^gAneAp}@sp@|mB{bAbiAiDh{@sOmHcLlKcUf\qs@bY_XkOvXje@xLdaApc@|e@~k@zc@`p@lRpCjr@ieAbe@qgArbAtAndAaTnvAmaAlBw`Bpk@itAmJigBtrAmnBdcBqTrkAtTfkClm@j|FcmAvk@owAbL_o@pu@zJdg@se@bvBeuApcBoDveCz|@h~@rBdvCxUpzA~`A~qAbxAveCvFh~@gkAzq@TvsCwmAxbCeEdtBebBzwBr]`p@w_@lg@kv@n{Auw@jl@u|@xfAuZv~BfsA|_Crh@~pCj{AdaAvMvtC{f@j~@V|rBda@fpDfUfwA|`Bz_Azi@x}A_Fjj@_Gjp@iBtb@|qC{Q`Fx~@aCbTLxZ~Jfb@p`AvdCr^pl@rUzm@ta@rnCbEbwBx[nsAzmAroAlpBxyAjLnyA`u@~uAbZrhBbdA|h@lBds@w^be@n_@`jAxiA|gD|Jv~@oZpwAMtfCecCb|Fi_D|^ebAppAvYfxEfkBblBdzBjeCnsA~g@hq@pwAvNjcCfJrlAts@xg@uEjk@xd@xEfc@yQ|u@rc@zdA`kAzxCho@`u@xJ~Lnb@yQdD,433228,32568
hp labs tougue,11.439689,-11.663432,hr faranah lab,10.041437,-10.739678,prefecture,regional,prefecture_regional,1431,1,{jydAvaefAnq@qc@txA``@`d@~w@`m@~iAb`BrqBbj@hf@b_CXptBvNl{Atf@pw@nbAfn@pWxt@fShr@dtAn`BzeD||@xzDzr@bq@b^rWdKlOlV~l@e@jq@tvBx|AjjA`aBdYtY~[p|Akd@xk@nw@v|@vd@fgBx~@zgAp]peB|k@vzBv{@zq@ryAjvBx~Chi@rhBgJ|j@nGbb@sg@nuBcRjoAcCzc@zYxXnj@|j@nHraBdu@|Q`WMf]Yze@bi@z}AcP`c@gLzG|Cp`@zlBvo@`tBxh@jh@`aApu@x@|dAe^`mA{PvkAi{@t`EiiBtoAv@bcB`o@dh@oOv[|IbuAq^pdDqp@dl@a[n`@vRbgBvShzAl[xw@`qA|Lvc@l\?xjAqDlhA_FtnAd\xr@fe@xFnt@fs@d_Dhz@f~BtdAdi@~Mnh@`k@jS~MpCrXaYlf@wHjZeRpa@zCr}@bc@zImh@dP|TvUfu@bYjY|fAq@wKlZjVaSdO~|@l_@|\la@hjAbGvYtXlMvTeBpg@Zx]dJlc@oDzl@{]rX_Nl^rS|^pZfaAd{@toAxUjrAnXh`Bw^sKiR`K{Rj[nDJ_]fLs[wX}h@lgAw|B|t@s_BtmAus@x{@mp@xNaYzaDysBtp@m`Abv@sn@hiC{a@pwBwIr|@l@dCo{@`Yqf@~gBmdArRgx@haAc`Ap}Be|BzgAin@f\ie@tx@ssAhQ}cB}L}_@sn@_z@pZyz@wO}[`VcWng@cYpm@qaBb`@_jArj@}bAnkAij@d`DwyClcDkaBrjBu^vu@itBcEeaBzKq~@}o@g|AxHia@q^_f@}[wyA~VizAvp@s|BlwAstADgg@xx@}kAB_cAxRce@fiAsa@jY_oAsFudBol@wcBkMwpBxI_iBryAey@p_A{wAxbAyx@~nBebCds@ufBrU}xAsDkn@|n@m{@cO_tCwIah@ys@m]_gBudAjLm|BjPcY}Sim@wNkbA|XuWbb@v@`s@kf@lx@wj@nMg_Atc@rIr\_k@hw@cDtKks@cDa|Agj@_|@dCaa@pJckA~c@}Q`_As~BfCgnCbnA}iAhEcj@wKkf@Esk@rJmpAwBslAkv@yfByNsuAuk@e`BcuAqoCw_@cjA}@s_@xHyDtBcD\mArkA}dBh@sm@tFejAycAqhD_Z{i@jP{fBz`@umE~WeGdcBk^qAcq@ny@ud@``@{w@fo@ilDgB}aAz]ss@}a@ibBy@c~BdXcgDsN_fBma@eaA{JgyC}i@spBuj@egA}d@stCs@ytAtC{@,371173,26672
hp labs tougue,11.439689,-11.663432,lab hr kindia,10.047297,-12.860032,prefecture,regional,prefecture_regional,1432,1,{jydAvaefA~XwXnWyItxA``@`d@~w@`m@~iA~_@fr@b_Aj~@bj@hf@fgAlMzv@sLzgA~Gtk@vEl{Atf@pw@nbAfn@pWz_@w@hL|MrF`Fz_@~m@lQde@ru@feAzi@r_B|Knw@~o@hbCzr@bq@hg@lHeHdNhF`LzCjBnJxL|Jd_@e@jq@jeAd~@hp@r]xiAffAPxYdYtY~[p|Akd@xk@nw@v|@hBny@la@vl@nu@pk@hHh[p]peB|k@vzBv{@zq@|o@bc@rJdj@`]`g@la@fj@bFvUjXtQzmE`|DlmBfkBp~Ct|@nlCbt@hpAv]dFnZja@|aAne@vy@x`@j`@`fBp~@b@vrAjy@nwCj}AfrB`jAdtBRvWaTxUkM``@yGft@aE|d@zQpr@rPfo@uFvd@rJrPm@hBad@rNbBjYl\tt@`n@hh@@feBaFvcBva@xs@wDzw@tA`h@mLzL_F~XnVxp@kO~kAsLlUvDpSbZnx@la@tJl`@qIps@cDtFfUx@fRx@nf@eQveAcAhSdTlCl[_Lto@`g@xbAtcA|r@l_ArDxZbWgJbcAEbx@vIpt@eEz[pMz@~PrRpb@pi@nw@~Qtc@zVrZvTvs@z`@xAbTdYjT|Yr`Ajp@vYpBtAzRhV~u@fTj_@{WjRiP~EvDhRg]fY_a@ll@qp@vMqFzLcSnPyIM`PxOlHtUtNh]~Wz^rv@|eAtr@npAr`ChvCj`A`l@pt@zgAxU`kAtHbP|RiFd}@dc@fw@jP|Wn\r`@b_@riApFj`AdiCtj@pUrNnAdBhPz}@xi@`c@dp@veBr`A|gAlk@nm@z^xY~\j^lfA`D`jA|N`a@|c@r[vu@nhAp\laA|m@|eAtp@fd@x^v[pn@fUd^nRzY|d@`Cjk@Fdo@~z@djAvHpu@l~@fkA`mAbo@vSvl@bk@r`@ztA_Ir`@_Udx@|Ot^|Sth@dRbYnb@b@jfBkOnQl@fZze@rm@fp@rk@fg@|Blk@bV~Xd@`YyHbh@`Kdb@ySjjA{F~o@uFbRxIndAtG|y@~p@Uzs@vMze@j[wDnHhOle@tJpb@lj@nX`GzTfi@`HdNzYmJhY{Z|`AyUzLcKvm@hNtYaKpt@Z|~@jNre@ii@rbC_^~Pk{@xDwt@vl@sYrp@kZnLo@iRmJiK_UrKqL|NkI`oAmXbtAmj@doB_Ut`Cw\znAcy@tuB}\|x@}`@zY}`Aj_AuFxaAmPxaCeKvNqLjPwj@`OkAnp@kN`k@qVvS`RfNpDfI`AnU~DlXxKjo@nSrtAxAn^`PlFvBnX|o@,276891,23881
hp labs tougue,11.439689,-11.663432,hr lab labe,11.318402,-12285279.0,prefecture,regional,prefecture_regional,1433,0,,,
hp labs tougue,11.439689,-11.663432,lab hr mamou,10.37594,-1208705.0,prefecture,regional,prefecture_regional,1434,0,,,
hp labs tougue,11.439689,-11.663432,hr n'zerekore lab,7.7492410000000005,-8.822701,prefecture,regional,prefecture_regional,1435,1,{jydAvaefAdkCoB`d@~w@dnCr|Dx_Hzv@~sCdjBjwC~`Cl~CtaJblFjxGjjA`aBdYtYkGjiCr{DltIhcE~dHlhG`^pdEgr@~yDvjAraBdu@tPd|Abi@z}AmXnmA|aFpyAjh@`aAn{Bk\xyCemAt`EiiBxsDxp@`{Ccd@pdDqp@xuDlKbsCnmBdvBd^bxCdUrz@vzApnBl~Gv_C`gB`oAg^p{BxT`[oRzo@roApqAxD`rAffDpv@~d@jfA`KhqAkc@|jFdsBtsDgEd[u~@oKqeAlgAw|BrcCitCnnFi_ExgBapBhiC{a@pwBwIr|@l@dCo{@`bC_lB|tAkyBtcFyqE`}@oyEsn@_z@z`@{oB`vAu{BfxCgyDrdIc|FrjBu^vu@itBvEw`DueAqeD}CauDdiCgrE|lAi~ErcBsqBct@miEqBwzEryAey@jcCuqC~nBebCxiAs`Ehi@yjBcO_tCq~@ofA_gBudAjLm|BiRyjC|XuWdvAsd@|fA_kBhaAk`@~cAox@cDa|AoZejD`dBqqCfCgnCltAauB}K_sArJmpAcz@mtDo{@yvDywBi{FnL}I\mA|lAqsCc|@wsFsHwqCzy@{uEd|DaoDzjA{cHwc@maFdXcgDaq@ehDyu@{jGspAy|Es@ytAhaAaCv~A_|@ll@ol@|bAtF`bDkzCvdFovB~kDez@rsAms@f^}gCxdDkXrtCkVr}Fky@xkF`j@`}DrJdnCkdD|a@_nDzrAgbAr|BsRxwAoiAdvFyi@dyFa~Cl}Cka@bgC{lAmj@obBm`@a~Gdp@o|EnkC}mIbrH_jL`cBepDtwCglB|qDshCfuD{{EbgE{iCtsHefBfdMonExrBgcAxkB}@lhDm`@ntEr@hjJcE`yEJhaE_V~rE``ChU{qC|Qmt@eTqxBlnBwPd_@glBraB}xD`aAkeIz`D{~DrmAszBtc@kdDtxBqNxd@qqDxk@eaDtgBoaAhvDkfCtvBwqBdj@ybAnz@jFtlBwp@dnB_fAtdCimDbbC_~AbvAevFzuAawJprAc`EaRmxA`cAwyCrqCslAph@s{Ax|Bmi@lmAcaCdnHakAt}BoqAjmBsx@v|@qzAb{@etBbyAyLbjEoJfx@skHyaBgaDno@}^|q@s|ApeBaqCtgAw{A`z@s|Dt|DeqB|rGm`H~cHciCxfPuaDrlCswAhiHaxDnxCsxDhqA_OyMcsBbgBawC|wCodF`pJipCjeJs}Jf{DsdBhjEcfAbxAscCv}@oaBfrAkUfv@bFh}Br_@,776132,50376
hp labs koubia,11.588973,-11.897174,hr boke lab,10.94,-14.29,prefecture,regional,prefecture_regional,1436,1,iqveAtqrgAc|@rnBoi@`_A{mDfl@abBzIqi@|h@kfBzsAkz@dyAohBwfAg}Bwo@qRzh@uq@rhCzM`zBaXbhAek@nHmJlOyYeZ}`@lHma@tf@m|And@eeBjqAevBpu@y]dgCkr@byEmFjo@db@hn@~YjuCdgAnxAaEh}A|t@dhAn]vt@oFlTPr|CcZ`gAs@pw@cTf_@sdA~A_J~dAj]taAap@zq@lFdoAg`@~MbVZoQ`\mDr^tAzl@bTbuAkb@fH}VraABvTsBxTbw@rlBfa@b|C{Ade@to@`oBbVnz@aOfrAqc@ftBqJtqAd`@rk@kOtKoDdi@le@xyAwb@nc@_YpMcI`b@zQhh@t_@|o@xGna@ai@yAtJr^rD|r@iIr~@}qAvrByp@`j@wR`jAuw@jhC{aBrt@yb@`DgOi\_~Aj_@oVbwAcLraAsk@Sic@~NpOzg@be@kHj^dFzI`i@lMxYxRzgAjSdfAthArx@`lAb[haCzgB`jAphAkDfm@l~@dbAroB~|BhtA|pBdt@`u@ph@xJhaAli@r_Dzg@naBdbAg@~eB_BlgBogAlvBat@xgB}Hf`@}i@r]h[j|Ced@nf@i[xPlGxYqZfJ`JzLa[bFqKvx@gb@_Aux@d[dDtcAlnAzh@zkAnVbi@pg@|k@vsA~zAyFbz@h@IhmAmtB|sDnCbdBey@`Mk_@zAcLxa@lSbd@o\|Ykg@rn@ws@hp@u{@r_@aIkx@qaAkx@icDiBhYjXySvdBnt@hN|l@niCxd@deD|PleB~aAphCfYdbAz]nf@oU~w@_WptCrMpaGal@rjEqb@xgDsfAxd@}_AzoGjInqBpkA|WzlAxoCgHvzAuv@`cBiC`nC`uA~yB``Af|AgDjbAwIbzBfTndBru@x`@rd@`eC|Ib~Abm@fbCjKntAnt@bh@oNhlA`z@t[|\lr@z|ApcCnjAj^tq@ndBjxAnTp}@~~A|iAmLjOoaA~`@od@dpCrfArnAx}AfoBpwBxUxwAncAfcBoN`|AxZzaA~q@dW~cAqIneAbXby@|pBlUtvAxwBzl@jz@`v@rt@cLblEul@j}BzjAj~@dcCn|BthArtC~iDp`AxGfN`q@ak@poArkEdlCjuBx|@~kBpi@_`@lz@vzAv_Cfr@`j@Kzu@zyAfyAjx@ppAbnAyBxvAj|@zjBz\~gGjwGfpDrcFvkDz{B`fAgZvkBpd@dgDb}@fbClJrr@~q@rApvAxeCrwCr^`ZhH|l@lv@qSnoAlu@tkAjpAxtAhOtw@xB|m@l[wNlZ,426716,32556
hp labs koubia,11.588973,-11.897174,hr faranah lab,10.041437,-10.739678,prefecture,regional,prefecture_regional,1437,1,ypveA~prgAjwBuKkDdp@z[ht@r`@l^reAfvA~jBvdAxvEhdAnqAha@r_Bah@`wAlk@~mAvh@lj@~t@`y@rX|x@rEbaAaFnJbg@vkBxpCy`Art@el@~t@pf@tUhgA|Wr`Ahw@pe@tBiZdu@{n@py@{n@xgArNv}@hYplBfEpe@f|@`g@tXhmBuIzh@`h@lbAx{A|aBjNn`CvgAjzDr@zjBtWh^vb@jmDrc@fiC~c@h~Dhl@t~Ajx@rBdmBlr@rjA`hAfq@n|@rf@aDleCfv@xv@t}@qBziA~h@~@h~@{x@bmAtNxq@gWzz@`\br@d@jeAdf@`hDkNbpBe[n}BhNjgAts@l^yZtdAjZ|mAnJngEbGjp@yAdaAkt@bmBig@jnGq`BpkBkl@tc@ew@~NfRp`ByXje@qPxYck@f]u[pf@jM~w@xf@rrAqT`cAyiA~`Aq_A`iD{p@jnAiuAlQwy@qPqVn_AoWfWrDn{Dqh@zy@oNdk@afAdeA}`Afk@lAfu@pk@flA{RbMgXsLg`@xP}n@th@kCzbA_Vdt@s{@jv@miAjhAydAvV}]tr@wXt|@bIfm@pc@jZqeA`qArExf@{Ajq@{S|NuRzf@hIlUpWbaAd`AppAt^|vAtSp`BoZeAqk@f_@vItCw]hKyX{Xkb@b`AiwBtq@wmBzsAwu@tnAmhAlyCwoBphBkwB|bCw\pxBqVjx@bLjQeMrBse@zJyi@dkA_w@~x@o`Alc@qs@vuCooCheAum@jW_m@tv@oh@fe@muB{J_u@iQqg@oc@oPra@ay@aYcZxYm_@h[}Vjn@g~@tiA}~C`pAyt@prCukCvlDgmBrzAee@l`Ael@tLehA_DayAxX{`Ais@uuAhN_j@q^w]g_@g~A`SgyA`i@elBloAacB`_AonBnScaAsCgk@|eAyc@tg@ez@yEarBeh@olA{FinFhy@_jAfyAqsAb`Akv@xpBqhC`yAiwDmZip@nk@mx@bW{h@}WyvCcpBkfAmk@y\iJafAv`@owAgZihAhCmaAfvAqRn~@gq@tNgkAfb@rDnXsf@rx@kJh`@y[gCeiAm`@ypA{JyiAfs@o`Bnx@i|BcGs`BdbAopAtd@{m@_Sc[hAyf@kAmwAxNskAyf@oqAwZ_lB}k@yfA_xAumDyZkrA{Rsi@dKqD~C{D^mAxpAqnBVecCe~AkoEtx@sjHvvBkp@pOqr@xt@a[nk@eoBjT{zDvXk{@q[}e@iIwrBhYijDkIkmD}g@g_AfBc_Ag`@ivCor@a~@up@gmDnC{iB,405356,27017
hp labs koubia,11.588973,-11.897174,lab hr kindia,10.047297,-12.860032,prefecture,regional,prefecture_regional,1438,1,ypveA~prgAbs@sAfcAaIkDdp@z[ht@~VArHn^v[dn@zh@`g@tp@nq@hy@fRtjBpPbkBvr@z^rXrq@tGdj@qb@lt@oD`wAlk@~mAvh@lKjm@~]rFjUzStb@vC|x@rEzUgQfj@dJnJbg@rThi@|_@r^du@zfAy`Art@el@~t@pf@tU`j@aCf\~[r`Ahw@pe@tBiZdu@{n@py@kc@bb@oJtd@rNv}@hYplBfEpe@f|@`g@|OzC{@vi@rIt}@uIzh@`h@lbA``@dTvz@vlAjNn`CvgAjzDr@zjBtWh^fO`_AOdg@~RbeAvMzbBzTje@xBdf@fTfa@|JztBvHh`Apb@j]jx@rBdmBlr@rjA`hAfq@n|@rf@aDjz@fH`jA~l@zd@lZ|Pfb@qBziA~h@~@rb@eGtZup@bmAtNxq@gWpg@\hRb[br@d@vc@j_@r`@xE`hDkNbpBe[n}BhNjgAts@l^yZtdAjZtg@{Gfe@jSzeAbHr`C_@jp@yAdaAkt@bmBig@vuD}mArwAsQ|n@L~F~Th@jPv@he@qTfgAvCzTbUy@hW}Itt@nk@d~@fdAvq@d}@|ItUjTkHfcA\jv@~H~u@aFn[za@vSnb@hi@vv@bRtd@~UpY|Sfv@fc@\vRxZrTjWjbA~q@~XhBLtTfYfw@bQn_@yXxN}QrEtI`Sw]d[gf@tl@qm@jJmG|MuR|OyI|@dRjMhH~UpNt\n`AvmApdArjBd`CrtC`aAdn@hs@zjAzT~iAb^nDzaA`c@fiA~m@zb@x_@jgAlFhaAdjCfo@hUbIThAnQ`aAhm@zHl`@tXtJ|i@x\xz@~b@tfAvk@fo@v]j[la@pZxcAjDbiAvO`b@`h@f\fr@hiA|Zt_Aro@leAbo@zc@d`@x[tm@zSt]bVbZjd@r@pj@p@xn@f~@`mA`Ftt@j_ArhAznAtt@bQti@~l@~^~sAwJjc@}Unt@`Rn_@lSlk@tSlTdg@B`bB{OjPdCvZti@fs@tq@vd@vc@tCpl@|XrWmEfZqChi@vG`e@wPriAaGrj@{GbQhJ|cAnIri@h]tKbY`R|qAx]gDlFlQve@rGxc@bm@bXvGrV~j@jMpK|SiMtVe[p_AmVtPeHtl@`Jn\eJhq@|CbbA`Jbd@oi@dcC_^vTyqBrl@gVnr@sZ}OwMxHqa@|N}H`tAuX`tAyn@blBsPd~B{^ztA_z@zzBc\|_@aL|M}]v`@y|@ndCyT|yBeEtl@_}@~`AeX|]{GnRdOjL|DhIz@vUlEdXbLfp@pRvxA`EzX`MlFtBbXxo@,287542,24144
hp labs koubia,11.588973,-11.897174,hr lab labe,11.318402,-12285279.0,prefecture,regional,prefecture_regional,1439,0,,,
hp labs koubia,11.588973,-11.897174,lab hr mamou,10.37594,-1208705.0,prefecture,regional,prefecture_regional,1440,0,,,
hp labs koubia,11.588973,-11.897174,hr n'zerekore lab,7.7492410000000005,-8.822701,prefecture,regional,prefecture_regional,1441,1,ypveA~prgAjwBuKkDdp@n}@vsArqD~{CxvEhdAbrDwEnqEdkC~rBf_@rlA``@vkBxpCy`Art@sDtkAnoD|sAejAvoBg_@pfChYplBnbArmA`w@rzEdkBlcFvgAjzD`}@pxHrhAphIhl@t~Ajx@rBxxDn{Bh_FtnBf}ApjCh~@{x@|_CqG~mBf]lnFxVrnF{KxfBzWb|I~m@t`Fo_BjnGq`BfpCqdBppBqEd`Au|@x}BnXtvCk_B`kFmqBjnAiuAZiqAvwA{Qn{Dqh@`fBquAlqBo~@nbCtWNoy@nz@is@`xBsrAv_CgoCljAuw@|jBtm@jZqeA`qArEdyAwVfmAdNtrCz_BnxDyEva@q_Apr@otDpfCodDbiFeyDphBkwB|bCw\pxBqVjx@bL~Tys@`wAyaBl}AauBltFelF||A}~C{J_u@yu@ay@jb@stBlfF}kHh`I}yFrzAee@bnAkuBxS}zCqcAm_DeKoxDnyBgpE|nA{|ErnB__B_o@q_E{FinFhy@_jAjzC}jCxpBqhC`yAiwD`PwiBYu`E{gDgkDxIgcFfvAqRdnAo}Bv{@_a@|yAeg@qp@yeFfs@o`Bnx@i|B`z@crD~RyqBkAmwA_Wc~CugAysDugCukHdPmJ^mAxpAqnBVecCe~AkoEtx@sjHvvBkp@jeAsnAz`AakHcLavE|NuxI}eAuvGedBilFng@ohBvaDwdBrd@gC~rDibCpnDgfBliE_hA`iC_sBl]ylB~}AoBvdDc@t`GkwAtuLthA|aDirDvsBwqFhqBgKb_BmsAzdF}h@pmG_|ChdBqUllCe_@~|@cuBceAujGxl@i~DxxBwtJdaHgzLxuBgaElnC_iB|fD{{B|dEehFdvDssCfeGyeAtmNgqFvhF_cBfuJ}[|jKpLjpEwBh~D}a@rbFdrCv^enC{ZgjDdrBsg@tk@dDrBivA~`@}{Bl`A__Axm@gtHd|CawEfcBmlBd\skDpeBa]r`AeuBmDiz@to@qbDr}GuiEvqBijBzq@}|@ju@LtiBiu@|uB_fAb`CqkDvdCa~AboAyfFpk@c{Bbw@wgFzvAczD`BivEp_DmaDfy@ojAf{Byg@|iAwcC`|Fq~@xiDaxA~sDsyBbo@mkCj~AeRbjEIpy@etHc}@ygDjRo\rz@esA|_BcjDddAmfAzv@}qD|pD}gCblG}cGjlGa~CrmPq_DjoM_pF|iCohF~{BwSaBohDteEu~Gv~J_dD|rJmnJnrCorBfkEsh@~cCkdCdbCacDpkAbGj`Cx_@,810315,50721
